41,96,16
206,14,10
143,201,10
109,85,6
141,139,24
205,25,6
202,77,9
151,137,21
121,137,15
158,134,20
111,78,21
43,207,5
73,126,16
40,53,25
106,22,14
85,47,16
141,114,8
128,78,8
187,197,16
71,171,19
111,101,13
147,50,5
119,63,20
101,193,7
57,178,15
195,163,19
176,38,24
52,27,10
80,101,6
196,209,7
98,34,17
194,212,10
53,22,5
151,211,10
182,127,14
38,50,17
27,169,5
37,175,10
58,134,16
44,157,23
89,48,19
56,39,20
115,77,23
80,204,16
29,78,16
213,60,11
118,25,16
111,16,16
151,134,19
74,182,20
14,131,11
134,56,24
51,99,11
163,49,14
94,124,6
71,104,11
104,63,23
64,146,25
80,96,12
139,114,12
57,195,22
93,156,14
168,109,10
162,9,6
140,145,13
51,13,5
42,81,25
55,196,17
214,194,9
92,201,9
76,213,11
27,124,8
117,202,22
160,102,21
87,197,14
101,102,14
119,115,19
87,31,13
196,135,16
109,32,13
190,154,7
17,62,16
166,192,11
106,79,5
93,84,12
153,151,21
91,111,18
170,135,11
54,202,10
118,141,12
53,30,22
153,74,24
99,171,8
94,92,12
107,159,24
57,107,5
64,21,21
82,74,21
76,202,13
132,11,9
185,150,19
49,147,14
82,20,15
94,28,19
66,124,25
110,162,11
207,212,11
204,173,10
33,138,13
23,200,17
25,45,18
188,22,15
195,117,9
188,112,11
180,169,22
114,11,10
139,199,24
141,131,23
176,101,6
179,27,25
55,133,10
71,136,20
152,128,9
145,99,12
176,178,6
154,109,24
71,28,11
40,188,18
127,71,10
96,52,13
80,181,11
127,151,7
71,80,22
158,31,25
99,117,24
188,81,21
207,111,16
81,83,17
117,56,10
137,203,16
196,114,8
158,107,10
102,138,8
67,177,8
16,107,6
192,121,11
125,171,14
75,120,19
141,103,13
65,117,11
157,187,25
189,166,12
105,122,19
24,215,5
57,184,25
60,106,22
84,148,15
162,174,14
183,26,13
97,147,15
130,29,9
170,150,9
201,32,10
204,151,14
166,94,11
29,158,18
23,67,16
73,22,6
112,155,16
140,75,12
143,150,13
190,185,23
98,147,8
166,88,14
50,38,13
127,121,11
115,70,17
112,42,7
149,192,21
134,30,14
123,109,6
48,190,6
12,37,9
163,45,16
88,176,16
71,146,10
140,59,25
115,129,25
80,169,6
95,165,17
31,149,24
135,36,18
147,179,25
214,63,10
86,43,6
136,38,6
106,32,25
86,199,18
20,29,16
190,153,13
198,69,14
160,102,22
33,51,24
40,56,18
45,104,18
28,29,15
46,67,20
183,199,9
88,206,17
208,24,9
15,137,6
167,111,15
74,89,9
187,84,25
105,166,21
55,74,10
28,20,10
100,62,11
102,124,9
180,167,12
28,53,19
170,42,18
166,190,20
31,86,16
170,87,18
136,132,19
186,127,13
48,123,14
46,102,17
141,195,23
124,148,24
65,57,6
109,52,20
171,150,7
61,151,8
54,113,21
180,116,25
163,39,9
137,87,7
202,195,15
172,88,15
152,179,24
156,164,19
156,122,13
80,39,22
211,123,11
135,61,6
150,194,19
186,132,16
54,62,9
58,52,25
189,116,18
83,22,11
129,79,24
33,74,19
44,29,13
27,190,22
107,176,18
90,13,5
179,30,16
84,47,24
113,33,11
65,189,21
191,96,5
32,74,11
30,72,19
199,135,25
14,28,14
100,195,20
103,101,12
153,203,12
16,39,14
49,78,11
31,64,24
60,154,10
71,165,18
163,173,15
153,106,22
144,161,17
24,102,11
67,43,20
150,186,11
149,48,13
42,101,21
92,89,19
198,139,5
77,84,12
37,35,25
102,56,17
168,184,13
173,108,14
99,140,13
145,113,18
176,157,17
191,31,19
31,70,20
196,188,22
174,27,23
89,47,14
176,100,23
186,183,6
116,181,6
111,73,13
178,31,24
37,166,17
180,64,21
91,96,24
116,50,14
56,202,16
55,190,13
133,64,24
213,93,11
124,74,13
35,99,10
108,52,25
197,51,17
186,155,14
161,166,18
98,166,17
106,195,15
38,110,16
185,158,19
62,157,12
87,156,24
125,27,10
100,57,23
212,81,7
199,191,21
167,63,23
58,135,12
194,193,20
135,208,10
193,60,8
75,15,8
66,32,23
205,178,12
153,55,20
178,51,23
44,157,20
63,190,20
180,77,24
32,121,16
55,77,22
97,37,10
101,164,25
88,25,12
204,65,17
191,57,13
184,162,24
63,119,14
178,134,23
20,79,10
7,181,5
147,70,18
193,143,16
158,51,8
48,192,25
9,66,5
129,116,20
136,189,25
24,94,14
54,176,17
116,16,8
172,175,23
149,110,5
125,53,11
177,55,13
92,140,24
46,147,8
25,33,17
52,197,22
82,36,10
116,163,9
159,18,18
31,77,12
126,37,5
149,57,5
168,20,20
39,126,18
77,82,5
22,8,6
76,51,15
136,76,25
79,83,13
117,119,18
133,185,16
140,43,15
51,183,24
49,121,11
190,131,15
117,78,6
204,105,12
75,141,23
101,180,23
173,105,12
152,102,16
168,215,5
172,89,22
100,106,7
111,197,20
129,175,17
133,67,10
146,206,5
211,175,10
102,139,21
157,167,24
110,82,17
195,90,25
109,24,11
122,53,25
203,49,11
58,57,25
188,184,9
133,28,8
104,74,8
106,134,8
95,76,18
74,201,20
57,21,19
175,33,7
81,32,21
83,28,14
86,69,13
112,132,25
39,187,5
40,154,21
136,103,12
81,15,11
154,54,24
94,102,6
55,144,25
130,12,11
111,35,20
157,91,20
54,30,22
59,116,24
188,35,20
58,89,13
142,86,14
140,190,9
118,17,7
23,90,5
62,119,8
183,76,16
133,194,17
136,140,25
94,206,14
148,159,22
48,196,13
121,36,7
32,25,15
146,112,23
55,89,13
33,190,8
150,44,10
177,96,22
27,26,11
57,45,24
68,116,14
141,155,19
169,118,16
203,196,17
31,61,22
43,76,5
94,15,10
107,19,16
135,38,24
110,16,6
177,152,12
198,149,21
25,140,7
83,201,22
73,190,9
63,22,5
58,149,6
85,132,18
154,25,16
146,155,22
50,117,23
50,185,24
55,140,14
105,153,24
27,24,24
94,65,25
31,77,25
156,145,19
110,157,17
181,179,11
136,61,19
214,161,9
149,103,12
158,145,25
110,146,12
50,134,8
200,102,16
159,55,5
46,190,24
141,89,8
79,161,24
141,107,13
47,38,20
60,47,12
25,71,14
51,60,13
191,132,18
78,49,7
94,147,21
157,112,17
150,196,17
200,160,20
54,89,20
113,25,23
66,71,9
78,202,9
138,49,5
205,84,14
155,186,15
138,63,21
63,25,21
136,206,17
75,215,7
20,160,15
99,170,10
166,106,8
138,49,8
31,69,17
182,50,7
110,85,8
69,181,17
66,168,18
131,137,19
141,102,8
178,40,18
120,208,9
42,56,13
182,144,23
164,205,11
96,205,14
38,120,25
90,59,20
159,119,7
86,131,11
87,20,18
180,102,6
202,14,8
166,47,18
74,37,11
118,167,17
107,157,12
54,145,18
73,190,19
200,26,12
44,44,11
138,64,19
48,151,15
74,17,6
105,135,11
179,135,21
192,113,18
40,113,6
103,168,18
129,136,10
19,89,19
107,23,8
209,157,7
192,89,13
187,190,22
133,152,9
54,126,23
133,120,10
111,60,11
34,167,25
202,199,17
73,11,10
122,138,6
110,67,10
122,154,9
78,182,8
172,23,11
78,17,8
32,69,18
173,97,14
99,103,19
67,40,13
92,48,18
60,88,12
50,126,11
22,154,12
35,94,24
152,170,23
196,105,14
94,114,16
39,209,15
116,24,24
20,139,11
30,149,5
145,35,17
66,79,19
49,67,22
160,151,24
65,180,12
192,93,25
174,18,16
144,31,19
74,187,23
67,170,21
122,159,17
66,162,11
180,177,11
82,65,17
111,195,22
84,90,10
113,167,24
56,174,12
100,83,25
32,79,14
20,28,10
13,173,10
81,204,9
96,204,12
32,75,21
40,142,14
44,12,10
201,194,7
204,68,10
103,109,5
154,154,18
26,120,16
195,120,24
46,35,17
59,112,5
122,49,24
76,38,21
116,19,15
109,195,25
142,34,10
158,40,14
133,146,18
169,203,11
104,39,6
112,75,6
104,27,18
192,190,12
55,170,7
142,157,12
162,216,5
67,174,25
109,98,19
74,122,7
45,212,6
34,139,21
147,183,21
193,91,19
124,183,25
106,137,19
130,7,6
129,199,15
69,133,24
177,105,10
155,130,6
26,25,22
114,139,16
207,97,17
201,169,10
58,13,5
57,32,5
39,170,16
15,144,10
62,112,18
92,182,16
95,174,20
183,175,19
196,187,19
182,48,25
54,66,24
198,200,15
192,108,17
170,203,14
117,88,20
205,48,14
199,16,8
123,203,21
119,174,19
24,184,9
60,129,14
78,211,6
196,56,25
116,94,17
178,127,24
109,194,14
196,198,25
122,154,8
188,49,9
97,104,11
181,166,21
145,63,23
103,37,17
135,33,7
67,128,13
178,99,24
41,188,8
189,182,24
188,129,15
186,59,22
106,81,14
99,89,5
95,19,7
196,24,10
190,198,22
82,82,24
63,166,23
132,184,25
107,197,11
93,89,13
115,135,23
182,54,18
162,154,21
95,53,8
74,127,25
87,58,18
115,158,19
46,64,22
106,208,14
29,160,11
75,100,24
107,168,15
204,91,14
123,206,15
141,65,7
192,127,15
74,64,24
14,86,6
91,96,22
79,167,23
189,184,16
128,164,18
83,116,9
167,39,15
116,75,16
70,35,14
35,111,6
130,19,5
177,47,12
164,85,12
84,130,12
206,168,14
192,110,23
163,126,17
67,80,19
180,73,25
96,117,19
96,85,5
170,198,21
153,31,23
200,208,9
180,194,13
24,117,24
188,96,9
202,60,21
96,194,5
70,181,6
54,75,16
184,182,18
85,95,19
64,133,25
161,90,21
69,139,21
35,195,20
153,198,23
69,192,20
45,69,6
174,97,5
66,139,14
157,116,15
183,189,22
186,198,16
58,113,21
191,100,25
131,18,18
124,90,20
90,205,18
148,96,25
172,155,17
166,217,7
44,196,24
151,161,13
178,151,13
69,202,6
155,155,23
38,173,8
45,63,18
156,128,18
73,148,6
124,101,8
177,107,17
136,105,18
109,192,11
28,26,18
69,177,16
134,167,12
27,57,5
115,52,18
193,190,18
122,136,24
161,121,18
202,146,9
125,109,14
73,73,16
107,63,9
200,125,14
91,39,20
197,190,7
201,197,15
20,176,15
77,19,19
103,8,6
99,32,21
101,101,13
178,23,19
12,151,5
178,155,8
201,77,6
159,170,22
29,101,14
35,179,9
126,141,6
63,185,16
95,196,18
46,107,15
109,88,8
120,180,13
196,48,20
159,96,9
58,51,24
42,171,17
115,44,22
106,144,21
144,205,17
173,161,24
82,15,9
198,165,19
153,179,21
189,83,17
57,112,15
135,203,11
48,65,24
97,67,22
167,196,21
92,166,25
136,116,16
150,147,22
132,144,5
82,156,22
197,64,24
129,128,23
78,105,9
65,180,23
198,81,21
86,87,21
124,182,23
202,100,20
191,45,7
134,115,10
197,42,12
103,180,24
33,139,18
183,26,24
108,167,20
43,46,15
114,169,19
43,50,24
207,130,15
107,94,15
76,130,24
104,102,17
174,110,9
38,160,21
187,197,14
109,58,8
28,183,25
169,109,9
155,132,9
197,109,12
169,164,18
94,139,16
46,134,13
158,108,8
107,136,17
108,153,15
178,57,17
127,166,23
112,187,13
82,143,20
65,115,7
146,133,12
51,45,23
103,112,20
55,16,16
76,167,21
110,170,20
144,203,21
160,140,11
186,94,10
157,100,19
39,25,25
193,71,18
168,61,18
182,40,11
146,192,10
116,125,24
20,138,10
29,195,13
204,84,20
187,89,18
87,119,22
145,201,22
212,24,10
119,198,16
23,108,20
160,152,19
144,120,25
125,45,24
69,191,11
194,151,8
120,150,10
127,23,17
199,142,14
89,131,9
160,25,20
73,196,8
114,67,20
154,87,25
75,72,25
169,195,25
172,144,17
91,139,24
106,85,7
39,93,15
126,49,12
128,49,6
97,74,22
204,184,7
214,98,6
178,27,24
35,152,5
45,141,16
68,38,15
116,152,18
90,51,25
51,38,11
127,175,25
215,207,9
14,57,13
157,81,10
189,15,10
20,120,10
30,44,5
36,190,25
148,166,24
99,196,16
46,76,19
80,46,9
145,132,15
183,209,9
41,104,9
98,124,10
171,67,18
21,101,17
41,39,15
27,177,13
121,189,9
79,190,15
77,167,20
115,120,15
87,123,9
108,175,25
19,54,10
120,156,19
23,87,19
171,35,5
128,36,12
88,27,12
19,159,5
165,211,7
99,194,7
172,128,18
154,104,24
36,95,10
126,137,20
197,165,9
20,75,17
143,46,13
24,87,14
171,45,19
38,173,16
146,83,23
78,163,19
192,108,12
201,167,15
190,43,21
40,24,8
69,188,9
54,190,22
72,31,20
175,74,13
53,111,15
107,131,14
55,169,20
120,99,20
128,82,22
43,25,15
99,96,18
195,46,15
70,83,22
56,174,12
199,61,15
85,197,13
114,118,19
132,155,25
62,70,11
66,64,20
132,36,10
56,70,14
96,24,22
195,179,17
201,46,5
160,164,16
9,49,9
95,87,14
151,202,18
97,111,11
176,178,18
184,179,18
94,36,14
204,90,5
213,16,10
139,126,6
120,187,24
44,73,5
198,141,18
52,124,5
47,136,22
88,18,6
22,26,5
125,203,15
105,158,16
212,27,10
191,33,10
109,54,16
190,39,19
78,158,22
86,86,23
34,113,20
49,118,24
60,30,24
85,44,21
152,32,21
81,159,14
86,161,24
57,54,23
111,22,8
181,35,18
47,39,19
20,57,19
174,71,5
172,22,21
69,18,7
188,170,5
47,52,16
46,211,8
156,165,15
53,201,11
116,193,8
65,19,9
196,154,7
163,46,24
102,42,12
76,86,19
175,73,15
97,205,8
150,29,19
100,197,25
109,20,20
92,204,13
85,67,9
33,71,18
39,22,20
62,182,23
87,16,5
189,197,21
169,128,24
59,48,8
130,136,24
163,19,15
18,127,16
41,22,17
49,31,11
187,82,11
132,26,10
59,179,13
134,121,22
11,147,7
142,157,24
104,83,11
136,63,19
153,97,15
101,75,18
72,110,6
169,105,20
61,174,7
58,100,17
98,79,10
23,25,19
200,202,16
137,128,15
138,120,24
101,99,10
79,55,21
71,183,9
208,16,10
118,143,7
71,91,11
78,195,25
82,175,25
80,81,22
31,131,24
37,31,16
76,34,9
31,171,10
148,117,13
211,205,7
69,105,9
199,169,19
139,103,18
90,39,8
187,188,24
31,151,18
192,58,10
46,144,19
84,38,10
152,180,19
110,157,5
199,173,18
85,210,8
179,40,14
121,207,15
56,52,8
50,89,15
98,41,11
116,148,9
182,127,18
195,77,17
85,208,9
144,72,14
30,138,16
112,207,16
106,60,8
108,169,25
204,96,17
57,180,10
162,126,18
71,122,22
84,162,20
18,145,8
210,51,8
202,14,14
116,91,18
172,198,18
206,52,9
190,70,5
204,32,19
141,108,9
34,44,18
186,190,21
41,62,12
30,145,23
81,73,11
61,63,18
107,170,8
167,77,5
176,192,13
120,33,7
31,137,24
140,73,8
194,61,9
152,55,24
163,210,12
106,195,9
97,164,10
115,126,16
141,126,17
84,70,18
198,179,9
107,84,20
212,53,7
90,84,17
154,89,24
93,106,16
159,60,14
33,90,25
168,183,20
43,68,11
135,146,18
114,110,7
147,202,16
127,140,23
80,154,15
38,91,19
45,157,13
56,142,18
66,88,19
133,159,18
159,155,9
109,117,10
188,142,13
200,146,16
127,135,20
94,23,9
25,39,13
87,23,23
44,114,24
42,51,24
128,97,16
125,30,15
92,32,5
95,135,25
84,67,25
46,193,22
24,78,15
130,73,15
92,123,5
108,95,22
85,134,8
104,141,24
68,22,6
31,141,18
205,189,17
90,117,8
58,79,23
79,160,16
184,44,13
168,123,13
138,202,21
120,181,10
50,73,15
88,19,13
118,172,17
166,71,5
73,63,25
89,72,22
174,116,22
55,60,22
78,192,15
84,81,22
46,144,13
176,66,20
117,203,6
87,26,11
31,191,13
150,133,16
177,204,8
179,191,19
171,108,18
94,48,18
23,209,13
196,121,12
77,202,21
145,25,20
101,188,7
198,133,22
132,107,7
60,101,11
178,146,22
144,84,25
27,132,10
109,97,12
121,207,11
87,136,12
189,39,6
22,74,11
76,31,14
142,72,7
31,49,22
46,137,12
130,41,24
185,80,22
156,96,6
24,85,17
125,113,7
99,117,24
83,58,7
188,103,15
125,14,10
137,183,19
25,174,19
169,163,10
57,62,13
124,194,25
195,155,16
75,120,6
37,200,16
107,133,22
58,144,12
104,123,21
81,33,14
134,54,14
122,94,19
180,122,5
194,130,20
163,180,19
116,175,21
148,41,18
71,76,8
113,25,21
36,115,11
131,22,12
30,36,25
145,87,14
116,163,7
134,80,18
181,132,8
180,132,25
52,93,12
107,201,17
86,166,16
37,73,20
66,73,20
83,146,24
146,46,14
16,63,5
137,206,15
51,193,14
81,74,6
58,180,23
35,63,24
108,26,10
102,163,14
97,150,14
193,173,22
124,31,7
184,112,22
195,121,15
157,57,22
174,121,16
126,116,23
154,39,14
200,209,12
120,112,14
171,165,11
138,154,8
34,53,19
100,185,15
167,41,22
111,126,21
146,117,14
167,82,21
177,182,7
15,181,13
190,53,16
114,131,19
101,193,5
195,67,6
36,159,9
104,78,10
162,24,10
113,179,21
55,97,21
90,151,22
68,32,14
119,63,6
129,105,23
74,51,9
110,94,12
59,113,17
10,139,6
96,152,9
80,190,13
81,217,6
55,115,11
169,189,22
32,20,19
37,170,17
86,196,19
78,45,13
203,187,8
38,117,15
21,174,20
52,131,22
45,183,6
28,128,13
162,182,13
163,198,19
90,152,22
72,37,18
107,81,8
137,87,20
101,198,15
70,112,14
109,65,13
105,122,25
115,141,12
137,143,16
150,179,17
32,35,13
200,136,8
174,130,16
123,100,7
50,104,23
51,12,12
85,38,10
157,123,9
120,196,9
197,39,6
98,137,11
107,63,6
27,179,19
52,176,24
148,162,16
151,178,12
90,99,23
199,89,17
32,8,5
153,179,23
18,26,13
58,152,22
112,85,13
201,162,18
136,44,20
136,172,8
149,78,22
197,156,8
115,70,11
35,49,21
145,156,17
135,106,22
133,75,10
35,149,16
166,46,25
120,81,25
188,138,16
147,101,8
96,178,24
139,27,14
53,207,6
116,207,15
189,146,11
98,149,18
102,39,23
176,157,11
53,192,25
198,38,14
106,66,24
125,76,6
133,66,15
160,186,7
83,96,12
111,43,18
40,183,16
172,207,14
125,143,17
211,176,8
123,66,25
26,183,15
49,19,17
15,114,12
42,147,5
123,110,22
187,177,10
71,22,7
115,194,18
98,185,19
174,180,13
47,188,24
148,148,15
95,103,23
98,46,10
25,130,12
43,39,5
85,133,22
156,172,23
37,41,25
60,93,14
38,16,12
77,202,13
107,67,15
39,73,15
217,12,6
31,180,20
165,128,14
176,115,11
70,69,13
188,201,22
68,126,7
44,130,10
67,204,12
163,81,15
215,119,7
73,99,11
114,171,15
154,116,25
116,77,6
139,204,17
185,184,20
81,29,25
107,84,25
99,150,15
53,27,17
173,60,5
93,186,16
71,190,24
201,138,5
157,186,24
73,179,8
57,157,10
85,190,10
89,199,15
85,20,9
168,99,7
145,180,16
129,129,17
44,61,20
37,93,11
40,141,14
113,181,7
98,127,25
144,127,14
52,68,15
101,57,14
99,24,8
31,54,18
161,152,23
152,30,14
139,42,17
104,87,14
178,12,8
168,46,23
23,86,13
166,203,5
32,203,18
165,184,17
46,94,14
189,163,5
165,113,22
117,122,23
29,181,25
168,152,15
67,209,15
159,108,25
138,39,18
75,94,6
25,10,8
104,121,24
37,167,22
20,135,7
111,161,10
171,12,5
204,189,5
78,124,21
56,156,14
192,138,18
116,98,11
68,199,17
86,93,20
173,136,23
128,113,5
160,162,22
118,102,14
73,202,18
86,125,21
83,18,18
92,51,14
94,82,21
216,123,5
151,62,10
101,141,25
114,19,17
38,17,11
79,180,8
97,163,15
150,181,18
201,176,11
136,17,10
171,173,16
46,208,7
179,162,14
129,196,23
82,14,9
133,96,25
94,154,20
31,165,8
89,121,10
136,203,13
47,161,22
111,163,19
131,101,24
93,85,24
29,96,17
6,88,5
24,132,17
82,49,12
76,91,20
135,114,7
54,182,13
74,20,17
166,117,7
85,13,12
48,115,20
20,125,9
76,45,18
100,131,20
81,81,20
128,22,5
175,94,21
200,196,6
202,56,15
195,200,14
69,29,11
38,32,25
182,152,14
103,118,7
93,125,8
109,67,8
161,60,8
129,60,14
60,145,23
81,176,23
179,177,12
146,155,22
205,179,8
93,52,15
109,70,5
49,189,11
119,65,7
95,128,24
181,133,6
123,166,21
90,154,18
24,107,16
26,85,19
181,155,22
79,84,18
32,202,20
43,202,9
173,108,18
74,68,24
191,165,16
195,192,24
146,187,15
98,93,11
47,159,12
91,53,9
50,52,19
186,35,16
112,103,20
148,146,23
23,20,8
8,179,8
50,90,9
38,98,24
59,211,11
183,158,23
121,129,24
70,185,6
127,62,8
56,77,22
64,140,7
176,47,10
138,184,6
160,123,24
133,200,16
82,168,21
137,28,12
157,74,15
197,31,5
106,114,21
147,32,22
88,172,21
84,48,19
77,47,19
42,120,7
84,116,5
196,154,22
10,187,8
204,183,12
104,130,12
174,207,5
50,145,5
14,165,7
209,192,15
145,124,8
86,78,21
157,161,12
100,202,12
125,143,11
115,218,5
205,42,15
95,160,9
32,33,7
57,77,13
75,116,24
128,31,18
121,28,25
139,38,12
208,157,10
103,162,23
100,93,19
93,113,10
147,42,17
121,85,24
83,192,16
65,162,22
131,59,22
37,48,20
16,32,8
52,78,10
106,70,8
77,136,7
182,150,12
131,143,11
43,75,22
89,56,18
54,121,20
68,55,9
90,159,16
98,66,13
30,68,22
204,201,6
98,202,20
58,119,19
186,85,8
135,104,16
144,66,20
112,154,18
184,101,10
120,78,9
136,25,20
25,109,24
67,33,16
38,129,15
65,89,7
33,41,23
109,165,21
108,134,7
175,53,7
89,167,15
79,33,20
128,143,25
118,71,6
134,145,19
129,109,20
106,32,13
194,179,12
81,71,17
131,67,14
124,33,13
84,140,18
149,70,12
134,181,8
35,207,9
174,200,13
31,168,16
76,191,13
164,90,17
25,85,10
118,39,8
178,154,7
119,116,5
84,170,17
101,122,18
98,106,20
197,140,17
59,183,25
158,121,8
169,90,14
196,156,25
76,200,23
149,81,7
156,177,16
154,178,6
109,123,15
140,147,5
192,203,18
170,50,21
98,36,14
28,73,24
23,143,19
74,144,10
79,134,23
16,91,10
180,180,20
87,186,18
164,171,11
94,81,25
147,83,12
49,88,11
20,171,7
47,67,12
72,202,21
127,48,10
179,195,7
74,44,21
167,176,21
109,65,18
203,18,13
157,189,13
20,42,18
109,168,20
33,138,6
98,43,25
104,184,17
90,71,23
142,138,13
161,96,13
106,198,21
79,197,13
57,128,19
24,176,11
177,67,25
168,180,24
16,36,14
163,65,16
185,28,25
167,170,13
37,184,8
180,21,13
52,76,24
70,100,13
54,35,6
140,77,22
165,62,23
135,147,16
114,104,10
60,34,11
171,153,5
131,50,15
126,60,17
115,166,23
143,169,15
45,175,24
147,49,7
136,37,23
206,69,17
94,70,25
60,25,13
209,198,8
95,122,19
146,103,23
21,98,6
105,178,10
102,78,19
108,64,12
154,36,6
97,20,15
142,113,18
109,33,19
63,170,5
32,104,19
86,144,17
43,69,13
196,28,20
43,204,7
160,172,13
67,86,9
106,182,15
57,26,8
74,176,13
38,144,24
158,150,21
149,118,12
102,49,6
113,162,21
190,195,14
95,163,11
82,86,11
122,76,6
99,132,11
102,69,13
158,204,11
107,63,18
196,113,19
167,46,24
26,50,18
75,94,10
26,186,7
73,66,8
26,50,13
21,43,13
132,66,20
36,22,20
86,155,17
205,28,9
39,191,7
167,42,14
125,37,7
20,184,11
94,168,13
150,156,6
205,42,16
160,110,5
23,20,9
194,121,25
48,130,5
87,57,17
110,126,18
204,201,19
163,120,10
75,90,20
123,196,15
144,159,18
80,129,19
178,11,8
143,98,25
179,137,18
172,108,12
174,42,15
148,91,14
43,97,23
147,198,19
129,59,7
36,83,8
205,127,17
141,109,6
179,44,22
104,134,10
118,60,20
116,182,20
24,102,24
90,158,6
149,54,15
175,63,7
100,67,10
68,128,17
157,61,24
73,47,7
59,16,8
84,54,22
89,124,20
73,102,11
122,215,8
166,133,15
111,203,6
103,38,11
141,117,24
137,177,19
109,106,8
30,37,7
197,33,16
22,212,11
149,44,23
89,106,16
118,195,16
110,196,24
24,135,22
30,185,5
145,35,13
113,181,11
73,202,18
15,174,13
143,114,15
86,35,16
84,64,22
141,107,12
166,194,13
187,84,11
93,195,10
130,36,20
47,154,19
189,82,23
160,167,20
8,14,6
165,31,19
97,51,14
59,144,9
119,187,25
26,56,11
125,193,14
59,179,5
42,65,20
45,138,17
125,179,10
52,89,9
160,187,15
173,189,20
83,150,18
74,197,19
89,67,15
30,203,10
57,63,23
200,96,24
156,15,11
191,187,8
146,193,9
54,93,7
25,128,17
165,30,11
184,66,16
144,61,22
172,22,6
148,114,6
158,130,22
75,160,22
128,80,16
117,153,25
68,201,8
97,123,5
179,179,15
181,147,22
109,171,11
87,69,8
190,144,22
46,134,13
94,151,24
167,78,16
155,68,23
159,213,9
55,90,14
86,60,22
189,118,7
130,30,10
47,65,20
69,144,9
64,83,12
64,152,6
29,141,13
189,154,8
156,65,23
44,89,23
59,20,19
119,58,15
121,90,14
136,63,18
39,187,13
170,123,6
148,77,17
110,120,20
112,101,11
133,154,17
131,138,10
142,205,17
101,49,9
194,195,18
76,68,14
111,196,7
77,119,13
173,51,20
80,85,7
75,133,19
61,197,23
140,166,21
162,148,13
158,51,25
117,32,6
13,160,13
151,123,8
124,196,21
172,176,18
91,79,19
65,199,6
93,87,23
34,73,12
114,91,25
68,214,7
145,137,11
34,51,18
74,78,23
164,55,25
183,193,12
213,39,6
32,181,7
37,13,8
154,78,11
145,189,19
169,193,12
159,43,19
133,88,24
52,61,21
187,179,5
68,112,14
87,173,16
177,28,20
122,110,7
141,185,14
86,100,23
166,71,6
44,200,14
160,129,24
78,113,9
25,181,14
153,132,8
118,45,16
186,175,22
32,73,11
104,54,18
86,218,5
161,130,23
138,73,22
185,21,6
159,144,25
65,201,13
218,29,6
115,136,15
142,95,14
167,104,13
165,173,6
49,91,25
212,170,9
77,155,21
74,77,20
119,54,15
135,156,12
199,214,7
114,207,16
139,186,25
16,186,10
47,60,9
22,101,18
124,70,22
141,112,19
164,107,11
136,174,22
101,71,12
94,168,22
110,84,10
115,135,25
22,148,5
191,114,25
171,197,23
131,119,20
31,208,8
15,100,10
84,171,6
179,196,16
92,134,12
95,159,13
154,40,8
102,195,6
166,22,11
192,86,25
75,196,25
70,158,24
131,89,13
84,137,21
81,130,7
24,178,19
199,103,19
194,64,25
16,176,15
132,96,21
52,98,9
152,178,9
47,87,21
141,205,19
89,188,12
82,176,23
47,24,10
58,166,20
125,160,14
94,52,11
160,117,15
82,145,24
111,132,9
18,113,18
121,98,24
43,61,23
118,205,5
147,18,10
23,195,14
104,131,13
194,169,21
103,77,17
103,60,24
98,140,24
27,16,11
190,180,16
199,45,25
162,20,20
140,161,14
187,145,17
35,114,19
95,131,8
84,35,16
186,198,5
212,81,7
156,31,21
16,16,13
44,113,14
126,151,25
110,138,6
83,148,15
204,56,18
147,117,22
186,17,13
185,193,5
77,171,15
55,145,25
155,39,18
145,40,10
165,83,10
159,196,7
210,79,13
190,50,8
151,190,23
120,35,21
124,100,23
149,195,25
92,151,17
74,155,5
31,204,10
146,130,19
21,184,20
151,80,15
205,178,19
178,69,24
102,44,19
158,121,22
93,106,5
134,126,17
82,82,19
27,90,24
26,54,21
132,47,6
42,166,15
159,159,17
57,77,14
48,169,14
137,166,8
125,88,5
132,140,22
85,198,21
141,39,17
21,210,9
215,144,8
148,14,9
83,57,16
151,154,22
63,80,20
196,174,25
130,210,10
89,131,10
67,169,24
137,197,21
148,197,18
90,162,16
129,195,8
71,74,6
45,134,5
128,161,7
44,132,7
115,135,6
144,173,5
185,98,14
175,110,20
78,157,24
138,73,9
63,75,7
186,76,17
193,97,16
194,31,17
196,128,16
99,127,7
142,140,6
41,102,25
127,27,13
91,39,14
99,196,22
153,52,5
35,79,9
64,136,9
83,115,21
194,44,21
207,43,8
131,106,23
181,65,25
40,184,13
186,104,7
45,143,23
122,36,10
152,188,9
176,204,8
168,73,23
193,19,7
196,175,7
126,100,23
152,94,25
207,199,8
129,145,17
145,164,8
107,140,20
107,131,11
183,59,23
126,50,14
127,150,22
124,133,15
188,87,19
35,21,18
42,56,6
196,110,25
160,147,8
77,200,23
160,114,9
114,114,6
87,57,9
90,43,13
180,179,24
137,152,22
17,48,11
198,142,16
44,184,18
134,63,8
78,128,15
200,63,12
158,207,15
27,120,17
13,128,7
80,113,5
166,96,18
189,41,21
197,59,9
54,57,24
71,209,13
76,83,5
126,197,16
55,6,5
25,41,6
24,101,16
110,36,24
168,41,18
158,37,17
158,122,24
86,131,23
68,141,25
141,182,13
58,202,6
